counter,discarded,gen_time,arrival_time,discard_time,prod_time
0,1,3050.7,3050.7,3050.86,-1
2,1,3048.56,3048.56,3050.97,-1
3,1,3050.48,3050.48,3052.18,-1
5,0,3050.62,3050.62,-1,3052.26
5,0,3049.85,3049.85,-1,3052.54
5,0,3052.26,3052.26,-1,3052.81
3,1,3050.97,3050.97,3053.16,-1
3,1,3050.86,3050.86,3053.21,-1
4,1,3052.18,3052.18,3054.91,-1
5,0,3052.54,3052.54,-1,3055.39
5,0,3052.81,3052.81,-1,3055.63
5,0,3053.16,3053.16,-1,3056.22
1,1,3055.39,3055.39,3056.5,-1
5,0,3053.21,3053.21,-1,3056.57
5,0,3054.91,3054.91,-1,3057.36
5,0,3056.5,3056.5,-1,3057.47
5,0,3055.63,3055.63,-1,3058.4
5,0,3056.22,3056.22,-1,3058.74
5,0,3057.47,3057.47,-1,3058.96
5,0,3056.57,3056.57,-1,3059.33
1,1,3059.33,3059.33,3059.84,-1
5,0,3058.74,3058.74,-1,3059.88
5,0,3057.36,3057.36,-1,3060.05
5,0,3058.96,3058.96,-1,3061
5,0,3058.4,3058.4,-1,3061.05
5,0,3059.84,3059.84,-1,3061.32
5,0,3059.88,3059.88,-1,3061.39
2,1,3060.05,3060.05,3061.57,-1
5,0,3061,3061,-1,3063.18
5,0,3061.32,3061.32,-1,3063.53
3,1,3061.05,3061.05,3063.87,-1
5,0,3061.39,3061.39,-1,3064.41
0,1,3063.87,3063.87,3064.56,-1
5,0,3061.57,3061.57,-1,3064.82
5,0,3063.53,3063.53,-1,3065.37
5,0,3063.18,3063.18,-1,3065.54
4,1,3064.41,3064.41,3066.83,-1
2,1,3065.54,3065.54,3066.94,-1
1,1,3066.83,3066.83,3067.19,-1
5,0,3064.56,3064.56,-1,3067.45
5,0,3065.37,3065.37,-1,3067.72
0,1,3067.45,3067.45,3068.34,-1
5,0,3064.82,3064.82,-1,3068.53
5,0,3067.19,3067.19,-1,3068.82
5,0,3066.94,3066.94,-1,3068.83
5,0,3067.72,3067.72,-1,3069.34
0,1,3068.83,3068.83,3069.71,-1
2,1,3069.34,3069.34,3069.96,-1
2,1,3069.71,3069.71,3070.6,-1
5,0,3068.34,3068.34,-1,3071.17
0,1,3071.17,3071.17,3071.58,-1
5,0,3069.96,3069.96,-1,3071.73
5,0,3068.53,3068.53,-1,3071.78
5,0,3068.82,3068.82,-1,3071.93
0,1,3071.78,3071.78,3072.05,-1
5,0,3071.73,3071.73,-1,3073
3,1,3071.58,3071.58,3073.62,-1
5,0,3070.6,3070.6,-1,3073.94
5,0,3072.05,3072.05,-1,3074.09
5,0,3071.93,3071.93,-1,3075.24
1,1,3073.94,3073.94,3075.36,-1
2,1,3073,3073,3075.37,-1
5,0,3073.62,3073.62,-1,3075.75
0,1,3075.24,3075.24,3075.9,-1
1,1,3075.75,3075.75,3076.35,-1
5,0,3074.09,3074.09,-1,3076.46
2,1,3075.37,3075.37,3076.99,-1
5,0,3075.9,3075.9,-1,3078.38
5,0,3076.46,3076.46,-1,3078.74
5,0,3075.36,3075.36,-1,3078.88
1,1,3078.88,3078.88,3079.57,-1
5,0,3076.99,3076.99,-1,3079.71
0,1,3079.57,3079.57,3080.21,-1
5,0,3078.74,3078.74,-1,3080.42
5,0,3076.35,3076.35,-1,3080.76
3,1,3078.38,3078.38,3080.97,-1
2,1,3080.42,3080.42,3081.59,-1
1,1,3080.76,3080.76,3081.68,-1
5,0,3080.21,3080.21,-1,3081.81
4,1,3079.71,3079.71,3082.16,-1
5,0,3081.68,3081.68,-1,3083.39
2,1,3081.81,3081.81,3083.45,-1
3,1,3082.16,3082.16,3083.54,-1
5,0,3081.59,3081.59,-1,3083.7
5,0,3080.97,3080.97,-1,3083.81
2,1,3083.45,3083.45,3084.86,-1
5,0,3083.81,3083.81,-1,3085.75
5,0,3083.54,3083.54,-1,3086.09
5,0,3084.86,3084.86,-1,3086.39
5,0,3083.7,3083.7,-1,3086.41
5,0,3083.39,3083.39,-1,3086.67
0,1,3086.09,3086.09,3086.91,-1
1,1,3086.67,3086.67,3087.25,-1
5,0,3086.91,3086.91,-1,3087.92
5,0,3085.75,3085.75,-1,3088.42
4,1,3086.39,3086.39,3088.7,-1
5,0,3086.41,3086.41,-1,3088.92
5,0,3087.25,3087.25,-1,3089.7
2,1,3088.7,3088.7,3090.09,-1
2,1,3087.92,3087.92,3090.23,-1
5,0,3088.42,3088.42,-1,3091.37
5,0,3088.92,3088.92,-1,3092.01
3,1,3092.01,3092.01,3092.55,-1
5,0,3090.23,3090.23,-1,3092.78
5,0,3090.09,3090.09,-1,3092.87
5,0,3089.7,3089.7,-1,3093.55
5,0,3091.37,3091.37,-1,3094.06
1,1,3094.06,3094.06,3094.43,-1
1,1,3093.55,3093.55,3094.7,-1
5,0,3092.55,3092.55,-1,3095.01
5,0,3092.78,3092.78,-1,3095.73
0,1,3095.01,3095.01,3095.96,-1
2,1,3094.7,3094.7,3096.05,-1
5,0,3092.87,3092.87,-1,3096.69
5,0,3095.73,3095.73,-1,3096.97
5,0,3094.43,3094.43,-1,3097.25
2,1,3095.96,3095.96,3097.5,-1
5,0,3096.05,3096.05,-1,3097.88
3,1,3096.69,3096.69,3098.84,-1
3,1,3097.25,3097.25,3099.6,-1
5,0,3097.5,3097.5,-1,3100.02
5,0,3097.88,3097.88,-1,3100.04
0,1,3099.6,3099.6,3100.16,-1
5,0,3096.97,3096.97,-1,3100.23
0,1,3100.23,3100.23,3100.24,-1
0,1,3100.24,3100.24,3100.46,-1
5,0,3098.84,3098.84,-1,3101.35
1,1,3100.04,3100.04,3101.39,-1
5,0,3100.02,3100.02,-1,3102.34
5,0,3100.16,3100.16,-1,3102.38
5,0,3100.46,3100.46,-1,3103
3,1,3101.35,3101.35,3104.06,-1
5,0,3101.39,3101.39,-1,3104.12
0,1,3104.12,3104.12,3104.72,-1
5,0,3103,3103,-1,3104.98
5,0,3102.38,3102.38,-1,3105.09
5,0,3102.34,3102.34,-1,3105.78
5,0,3104.06,3104.06,-1,3106.21
2,1,3106.21,3106.21,3106.99,-1
5,0,3104.72,3104.72,-1,3107.04
5,0,3105.09,3105.09,-1,3107.71
5,0,3105.78,3105.78,-1,3108.58
5,0,3104.98,3104.98,-1,3108.73
3,1,3107.04,3107.04,3108.81,-1
5,0,3106.99,3106.99,-1,3108.89
1,1,3108.89,3108.89,3109.94,-1
2,1,3108.81,3108.81,3110.53,-1
5,0,3107.71,3107.71,-1,3111.17
5,0,3108.58,3108.58,-1,3111.21
4,1,3108.73,3108.73,3111.4,-1
1,1,3111.4,3111.4,3112.25,-1
4,1,3110.53,3110.53,3112.97,-1
5,0,3109.94,3109.94,-1,3113.84
5,0,3111.21,3111.21,-1,3114.06
5,0,3112.25,3112.25,-1,3114.11
5,0,3111.17,3111.17,-1,3114.18
0,1,3114.11,3114.11,3114.25,-1
2,1,3113.84,3113.84,3115.03,-1
3,1,3114.18,3114.18,3115.12,-1
1,1,3115.12,3115.12,3115.84,-1
0,1,3115.03,3115.03,3115.84,-1
5,0,3112.97,3112.97,-1,3115.85
0,1,3115.84,3115.84,3115.88,-1
3,1,3114.06,3114.06,3115.99,-1
4,1,3114.25,3114.25,3117.2,-1
1,1,3115.85,3115.85,3117.5,-1
2,1,3115.88,3115.88,3117.68,-1
0,1,3117.68,3117.68,3118.3,-1
3,1,3115.84,3115.84,3118.5,-1
5,0,3115.99,3115.99,-1,3119.21
4,1,3117.2,3117.2,3119.5,-1
5,0,3117.5,3117.5,-1,3120.72
5,0,3118.3,3118.3,-1,3120.99
0,1,3120.72,3120.72,3121.02,-1
5,0,3119.5,3119.5,-1,3121.7
5,0,3120.99,3120.99,-1,3122.13
5,0,3119.21,3119.21,-1,3122.36
5,0,3118.5,3118.5,-1,3122.53
5,0,3121.02,3121.02,-1,3123.11
0,1,3122.36,3122.36,3123.17,-1
1,1,3123.17,3123.17,3123.77,-1
5,0,3121.7,3121.7,-1,3124.63
4,1,3122.13,3122.13,3124.75,-1
3,1,3122.53,3122.53,3125.05,-1
5,0,3123.11,3123.11,-1,3125.59
1,1,3124.75,3124.75,3125.91,-1
1,1,3124.63,3124.63,3125.92,-1
1,1,3125.91,3125.91,3127,-1
5,0,3123.77,3123.77,-1,3127.42
5,0,3125.59,3125.59,-1,3128.2
5,0,3125.92,3125.92,-1,3128.49
5,0,3125.05,3125.05,-1,3128.97
2,1,3128.2,3128.2,3129.4,-1
2,1,3128.49,3128.49,3129.41,-1
5,0,3127,3127,-1,3129.42
5,0,3127.42,3127.42,-1,3130.82
5,0,3129.41,3129.41,-1,3130.82
5,0,3129.4,3129.4,-1,3131.76
5,0,3128.97,3128.97,-1,3131.81
5,0,3129.42,3129.42,-1,3132.66
4,1,3130.82,3130.82,3133.1,-1
1,1,3131.76,3131.76,3133.15,-1
5,0,3130.82,3130.82,-1,3133.39
0,1,3133.1,3133.1,3133.96,-1
5,0,3131.81,3131.81,-1,3134.12
1,1,3134.12,3134.12,3135.09,-1
1,1,3133.96,3133.96,3135.46,-1
5,0,3133.39,3133.39,-1,3136.03
5,0,3133.15,3133.15,-1,3136.15
4,1,3132.66,3132.66,3136.27,-1
1,1,3136.03,3136.03,3136.54,-1
5,0,3135.09,3135.09,-1,3136.75
1,1,3136.27,3136.27,3137.41,-1
4,1,3136.54,3136.54,3138.24,-1
5,0,3136.15,3136.15,-1,3138.43
5,0,3135.46,3135.46,-1,3138.73
1,1,3138.73,3138.73,3139.45,-1
3,1,3138.43,3138.43,3140.31,-1
5,0,3136.75,3136.75,-1,3140.48
4,1,3137.41,3137.41,3140.83,-1
5,0,3138.24,3138.24,-1,3141.08
5,0,3139.45,3139.45,-1,3141.49
5,0,3140.31,3140.31,-1,3141.93
0,1,3141.93,3141.93,3142.33,-1
5,0,3140.83,3140.83,-1,3143.09
5,0,3140.48,3140.48,-1,3143.35
3,1,3141.08,3141.08,3143.62,-1
0,1,3143.35,3143.35,3144.05,-1
5,0,3141.49,3141.49,-1,3144.18
5,0,3143.09,3143.09,-1,3144.6
4,1,3142.33,3142.33,3144.85,-1
5,0,3143.62,3143.62,-1,3145.02
1,1,3145.02,3145.02,3145.77,-1
5,0,3144.6,3144.6,-1,3145.92
5,0,3144.18,3144.18,-1,3145.99
3,1,3144.05,3144.05,3146.04,-1
1,1,3145.99,3145.99,3147.13,-1
5,0,3145.77,3145.77,-1,3147.41
0,1,3147.13,3147.13,3147.46,-1
4,1,3144.85,3144.85,3147.84,-1
5,0,3145.92,3145.92,-1,3148.22
5,0,3146.04,3146.04,-1,3148.3
5,0,3147.41,3147.41,-1,3149.16
5,0,3148.22,3148.22,-1,3149.78
5,0,3147.84,3147.84,-1,3150.78
5,0,3147.46,3147.46,-1,3150.81
2,1,3149.78,3149.78,3151.5,-1
5,0,3148.3,3148.3,-1,3152.03
5,0,3149.16,3149.16,-1,3152.41
2,1,3151.5,3151.5,3152.97,-1
5,0,3150.78,3150.78,-1,3152.97
5,0,3150.81,3150.81,-1,3153.87
2,1,3152.41,3152.41,3154.38,-1
5,0,3152.03,3152.03,-1,3154.6
2,1,3152.97,3152.97,3154.61,-1
5,0,3153.87,3153.87,-1,3155.7
5,0,3154.61,3154.61,-1,3156.13
5,0,3152.97,3152.97,-1,3156.15
4,1,3154.38,3154.38,3156.97,-1
0,1,3156.13,3156.13,3157.11,-1
5,0,3156.15,3156.15,-1,3157.49
5,0,3156.97,3156.97,-1,3157.71
5,0,3154.6,3154.6,-1,3158.09
5,0,3155.7,3155.7,-1,3158.39
4,1,3157.11,3157.11,3158.77,-1
3,1,3157.71,3157.71,3159.69,-1
2,1,3158.77,3158.77,3159.99,-1
4,1,3157.49,3157.49,3160.08,-1
5,0,3158.39,3158.39,-1,3160.94
5,0,3159.99,3159.99,-1,3161.95
5,0,3158.09,3158.09,-1,3162
5,0,3159.69,3159.69,-1,3162.24
5,0,3160.94,3160.94,-1,3163.35
1,1,3161.95,3161.95,3163.46,-1
5,0,3160.08,3160.08,-1,3163.48
4,1,3162,3162,3163.54,-1
5,0,3162.24,3162.24,-1,3163.95
5,0,3163.35,3163.35,-1,3164.82
5,0,3163.95,3163.95,-1,3165.41
5,0,3163.48,3163.48,-1,3165.49
3,1,3163.46,3163.46,3165.72,-1
5,0,3163.54,3163.54,-1,3165.89
1,1,3165.49,3165.49,3166.65,-1
2,1,3165.89,3165.89,3167.22,-1
0,1,3167.22,3167.22,3167.39,-1
5,0,3166.65,3166.65,-1,3167.4
5,0,3164.82,3164.82,-1,3167.69
5,0,3165.41,3165.41,-1,3167.69
5,0,3165.72,3165.72,-1,3167.95
0,1,3167.39,3167.39,3167.96,-1
2,1,3167.4,3167.4,3168.51,-1
2,1,3167.95,3167.95,3168.97,-1
1,1,3167.69,3167.69,3169.01,-1
1,1,3169.01,3169.01,3169.51,-1
1,1,3168.97,3168.97,3170.12,-1
3,1,3167.96,3167.96,3170.13,-1
2,1,3168.51,3168.51,3170.3,-1
5,0,3167.69,3167.69,-1,3170.4
0,1,3170.13,3170.13,3170.87,-1
3,1,3170.87,3170.87,3171.55,-1
5,0,3169.51,3169.51,-1,3171.85
